PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,WinPCT,TS_PCT,PTS_per36,AST_per36,REB_per36,STL_per36,BLK_per36,TOV_per36
1629675,Naz Reid,Naz,1610612750,MIN,26.0,74,45,29,0.608,26.1,5.1,11.3,0.456,2.1,5.9,0.364,1.2,1.6,0.733,1.1,5.1,6.3,2.2,1.6,1.0,1.0,0.5,2.5,1.5,13.6,2.1,28.8,6,0,28.2,32,42,167,167,160,118,106,286,64,69,198,244,236,356,150,51,71,203,132,133,43,158,75,219,125,113,110,83,31,109,1,2025-26,0.597,0.56647784071976,18.75862068965517,3.03448275862069,8.689655172413792,1.379310344827586,1.379310344827586,2.206896551724138
1629674,Neemias Queta,Neemias,1610612738,BOS,26.0,72,49,23,0.681,25.4,4.2,6.6,0.643,0.0,0.1,0.0,1.7,2.4,0.699,2.9,5.4,8.4,1.6,1.0,0.8,1.3,0.5,2.8,2.5,10.1,6.0,27.9,16,0,24.4,55,25,259,85,180,168,256,28,503,517,503,169,151,410,22,38,29,286,251,201,25,174,39,115,201,29,119,29,31,149,1,2025-26,0.675,0.6596133751306165,14.314960629921261,2.2677165354330713,11.905511811023622,1.1338582677165356,1.8425196850393704,1.4173228346456692
1629651,Nic Claxton,Nic,1610612751,BKN,26.0,69,17,52,0.246,27.8,4.8,8.4,0.571,0.0,0.3,0.158,2.0,3.3,0.616,2.4,4.5,6.9,3.7,1.4,0.7,1.1,0.7,2.3,3.5,11.7,-7.5,29.5,11,2,25.9,81,322,10,489,127,132,185,72,489,505,486,129,88,479,40,77,54,94,172,278,36,106,124,60,165,561,105,50,14,123,1,2025-26,0.234,0.5937880633373933,15.151079136690646,4.7913669064748206,8.93525179856115,0.9064748201438848,1.4244604316546763,1.8129496402877696
1629638,Nickeil Alexander-Walker,Nickeil,1610612737,ATL,27.0,75,42,33,0.56,33.2,6.9,15.3,0.454,3.2,8.0,0.394,3.6,4.0,0.9,0.7,2.8,3.5,3.7,2.1,1.3,0.5,0.8,2.2,3.8,20.6,3.1,33.8,2,0,34.7,26,65,116,228,33,49,42,295,14,14,102,51,66,48,309,218,241,92,71,49,134,51,145,47,38,83,66,150,31,47,1,2025-26,0.577,0.6037514654161782,22.33734939759036,4.0120481927710845,3.795180722891566,1.4096385542168675,0.5421686746987951,2.2771084337349397
201587,Nicolas Batum,Nicolas,1610612746,LAC,37.0,71,38,33,0.535,17.8,1.3,3.3,0.398,1.2,3.1,0.398,0.1,0.2,0.818,0.3,2.2,2.5,0.9,0.5,0.7,0.3,0.0,1.3,0.1,4.0,-0.3,10.7,0,0,10.6,65,106,116,264,322,450,429,461,198,234,91,527,534,196,465,291,344,417,427,275,267,524,380,549,433,274,408,257,31,400,1,2025-26,0.506,0.5903187721369539,8.089887640449438,1.8202247191011236,5.056179775280898,1.4157303370786516,0.6067415730337078,1.0112359550561798
203999,Nikola Jokić,Nikola,1610612743,DEN,31.0,62,40,22,0.645,35.0,10.0,17.4,0.571,1.8,4.6,0.383,6.2,7.5,0.827,2.9,10.0,12.9,10.9,3.8,1.4,0.8,0.8,2.7,6.7,27.9,8.4,62.3,53,32,57.7,169,85,275,125,10,6,20,73,114,126,141,12,12,170,25,1,1,1,3,41,72,56,44,3,7,11,1,1,1,2,1,2025-26,0.641,0.6739130434782609,28.697142857142858,11.211428571428572,13.26857142857143,1.44,0.8228571428571428,3.9085714285714284
202696,Nikola Vučević,Nikola,1610612738,BOS,35.0,60,32,28,0.533,29.0,6.4,12.8,0.496,1.6,4.3,0.373,1.3,1.5,0.835,2.0,6.6,8.6,3.4,1.3,0.6,0.7,0.5,2.0,1.9,15.6,-0.8,33.5,23,0,31.7,192,168,184,267,105,66,80,168,137,148,171,223,252,150,62,21,26,110,185,301,103,191,214,175,91,310,68,18,31,72,2,2025-26,0.675,0.5794947994056463,19.365517241379308,4.220689655172413,10.675862068965516,0.7448275862068965,0.8689655172413793,1.6137931034482758
1642363,Nique Clifford,Nique,1610612758,SAC,24.0,71,20,51,0.282,24.4,3.1,7.6,0.412,1.0,3.0,0.338,0.8,1.1,0.688,0.9,2.8,3.6,2.3,1.5,0.9,0.3,0.5,2.1,0.9,8.0,-2.7,18.0,0,0,17.4,65,290,12,456,192,247,216,429,259,245,276,336,319,417,237,221,230,201,159,146,267,173,184,345,268,437,260,257,31,256,1,2025-26,0.269,0.4948045522018803,11.80327868852459,3.393442622950819,5.311475409836066,1.3278688524590165,0.4426229508196721,2.2131147540983607
1641730,Noah Clowney,Noah,1610612751,BKN,21.0,66,17,49,0.258,27.0,3.8,9.6,0.396,2.0,5.9,0.329,2.7,3.4,0.804,0.8,3.3,4.1,1.6,1.5,0.8,0.7,0.6,2.5,2.8,12.3,-5.0,22.4,1,0,22.9,123,322,17,478,148,195,146,467,88,66,325,83,84,219,267,159,184,278,144,220,98,130,72,87,149,522,187,187,31,168,1,2025-26,0.234,0.554253785147801,16.400000000000002,2.1333333333333333,5.466666666666667,1.0666666666666667,0.9333333333333333,2.0
1628384,OG Anunoby,OG,1610612752,NYK,28.0,64,42,22,0.656,33.4,5.9,12.1,0.486,2.3,6.0,0.388,2.8,3.4,0.823,1.3,4.0,5.3,2.2,1.9,1.6,0.7,0.8,2.5,2.4,16.9,6.0,31.6,5,0,31.3,147,65,275,110,30,81,91,188,56,63,125,79,87,184,127,116,116,210,96,21,92,50,91,124,80,30,85,94,31,77,1,2025-26,0.641,0.6215063253898204,18.215568862275447,2.37125748502994,5.712574850299402,1.7245508982035929,0.7544910179640718,2.0479041916167664
1630534,Ochai Agbaji,Ochai,1610612751,BKN,25.0,61,27,34,0.443,15.7,1.9,4.4,0.435,0.5,2.0,0.258,0.6,0.7,0.837,0.7,1.5,2.2,0.7,0.5,0.4,0.3,0.3,1.5,0.6,5.0,-1.0,10.2,0,0,9.8,181,211,105,362,367,375,364,361,378,329,439,397,415,146,287,395,382,450,432,425,295,280,333,436,389,326,415,257,31,412,2,2025-26,0.234,0.5310110450297366,11.464968152866243,1.6050955414012738,5.044585987261147,0.9171974522292994,0.6878980891719745,1.1464968152866242
1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,25.0,71,40,31,0.563,31.0,5.6,11.7,0.482,2.0,5.2,0.379,2.1,2.8,0.755,1.9,5.8,7.7,3.2,1.7,1.1,1.1,0.7,3.4,2.3,15.4,1.5,34.3,16,0,32.7,65,85,139,223,68,92,99,200,83,95,153,123,120,324,73,31,37,125,120,79,40,95,13,133,95,146,59,29,31,68,1,2025-26,0.577,0.5954222084751006,17.883870967741935,3.7161290322580647,8.941935483870967,1.2774193548387096,1.2774193548387096,1.9741935483870967
1642345,Oso Ighodaro,Oso,1610612756,PHX,23.0,77,42,35,0.545,22.3,2.9,4.5,0.651,0.0,0.0,0.0,0.7,1.4,0.459,1.7,3.4,5.1,2.3,1.2,0.9,0.6,0.3,2.7,1.4,6.5,2.2,19.4,4,0,17.0,9,65,91,245,230,270,358,26,503,535,503,376,267,535,82,156,131,200,210,149,112,297,54,251,322,111,237,105,31,265,1,2025-26,0.545,0.6352619233776389,10.493273542600898,3.7130044843049324,8.23318385650224,1.452914798206278,0.9686098654708519,1.9372197309417039
1631094,Paolo Banchero,Paolo,1610612753,ORL,23.0,67,34,33,0.507,34.8,7.4,16.1,0.457,1.2,3.9,0.312,6.3,8.1,0.775,1.1,7.1,8.3,5.1,3.0,0.6,0.6,1.2,2.0,5.5,22.2,-0.9,40.4,24,2,39.2,105,154,116,295,14,36,32,280,208,174,371,10,6,282,149,13,30,50,19,283,124,7,201,13,26,321,26,15,14,27,1,2025-26,0.532,0.5644833197721725,22.965517241379313,5.275862068965518,8.586206896551726,0.6206896551724138,0.6206896551724138,3.1034482758620694
1627783,Pascal Siakam,Pascal,1610612754,IND,32.0,62,17,45,0.274,33.2,9.0,18.6,0.484,1.7,4.7,0.358,4.2,6.1,0.693,1.4,5.2,6.6,3.8,2.2,1.1,0.4,0.8,2.4,5.1,24.0,-3.7,39.9,10,0,39.1,169,322,30,462,36,13,12,192,122,118,214,37,25,414,109,46,65,86,63,87,203,56,103,17,20,483,31,55,31,29,1,2025-26,0.234,0.5638037962788949,26.024096385542165,4.120481927710843,7.156626506024096,1.1927710843373496,0.4337349397590361,2.385542168674699
1630311,Pat Spencer,Pat,1610612744,GSW,29.0,61,29,32,0.475,18.1,2.8,6.4,0.433,0.9,2.4,0.358,0.7,0.9,0.774,0.8,1.6,2.4,3.5,1.3,0.7,0.1,0.5,1.1,0.7,7.1,-1.1,16.4,1,0,15.5,181,192,128,333,317,287,266,368,290,299,216,373,380,285,272,382,363,104,199,231,475,192,425,406,300,333,295,187,31,296,1,2025-26,0.468,0.522366097704532,14.121546961325965,6.961325966850828,4.773480662983426,1.3922651933701655,0.19889502762430938,2.585635359116022
1630172,Patrick Williams,Patrick,1610612741,CHI,24.0,67,22,45,0.328,19.6,2.4,6.4,0.371,1.3,3.6,0.347,0.7,1.0,0.677,0.7,2.1,2.9,1.3,1.0,0.6,0.3,0.4,1.3,0.8,6.6,-5.0,13.8,0,0,13.9,105,262,30,426,288,325,272,506,193,191,251,378,355,430,304,301,304,335,254,308,254,232,387,372,318,525,348,257,31,340,1,2025-26,0.377,0.48245614035087714,12.122448979591834,2.3877551020408165,5.326530612244898,1.1020408163265305,0.5510204081632653,1.8367346938775508
1630194,Paul Reed,Paul,1610612765,DET,26.0,61,44,17,0.721,13.8,3.1,5.1,0.601,0.2,0.6,0.324,1.1,1.7,0.65,2.0,2.5,4.5,1.2,0.9,0.9,0.9,0.4,1.9,1.2,7.5,2.0,19.1,3,0,16.9,181,48,346,62,398,253,331,49,458,477,337,260,230,451,67,258,163,353,290,159,56,257,248,272,282,115,243,122,31,267,1,2025-26,0.731,0.6412448700410397,19.565217391304348,3.1304347826086953,11.73913043478261,2.3478260869565215,2.3478260869565215,2.3478260869565215
1630202,Payton Pritchard,Payton,1610612738,BOS,28.0,75,51,24,0.68,32.4,6.4,13.8,0.461,2.7,7.1,0.372,1.6,1.8,0.886,0.9,3.1,4.0,5.1,1.4,0.7,0.1,0.5,1.5,1.5,17.0,5.1,30.7,4,0,30.5,26,13,243,87,43,65,58,266,34,27,174,186,217,73,235,181,194,47,176,242,420,145,347,216,76,40,93,105,31,84,1,2025-26,0.675,0.5825109649122807,18.88888888888889,5.666666666666667,4.444444444444445,0.7777777777777777,0.11111111111111112,1.5555555555555554
1641796,Pelle Larsson,Pelle,1610612748,MIA,25.0,67,37,30,0.552,26.3,3.9,7.9,0.5,0.9,2.7,0.322,2.6,3.3,0.792,1.0,2.5,3.5,3.4,1.4,0.7,0.2,0.5,2.0,3.2,11.3,1.4,22.1,1,0,21.0,105,121,154,237,157,190,203,150,291,278,343,89,91,244,177,254,238,109,169,246,323,187,189,70,174,150,196,187,31,197,1,2025-26,0.526,0.6041488451668092,15.467680608365018,4.653992395437262,4.7908745247148286,0.9581749049429658,0.2737642585551331,1.9163498098859315
1630173,Precious Achiuwa,Precious,1610612758,SAC,26.0,69,19,50,0.275,23.6,4.3,7.9,0.538,0.4,1.3,0.307,1.0,1.7,0.559,2.4,4.3,6.7,1.3,0.9,0.9,0.7,0.6,1.7,1.4,9.9,-3.5,23.8,11,0,21.5,81,303,14,461,202,164,201,98,408,421,382,296,227,504,41,89,61,336,313,147,99,135,274,248,211,476,165,50,31,188,1,2025-26,0.269,0.5723866790009251,15.101694915254237,1.9830508474576272,10.220338983050846,1.3728813559322033,1.0677966101694913,1.3728813559322033
1629656,Quentin Grimes,Quentin,1610612755,PHI,25.0,71,40,31,0.563,29.7,4.5,10.1,0.452,1.7,5.1,0.332,2.7,3.2,0.837,0.6,3.1,3.7,3.4,1.8,0.9,0.4,0.4,2.0,2.7,13.5,0.1,24.9,2,0,24.8,65,85,139,223,91,146,138,300,120,103,315,85,96,147,324,190,221,114,104,170,213,238,191,95,129,241,150,150,31,140,1,2025-26,0.551,0.586548488008342,16.363636363636363,4.121212121212121,4.484848484848485,1.0909090909090908,0.48484848484848486,2.1818181818181817
1642366,Quinten Post,Quinten,1610612744,GSW,26.0,67,32,35,0.478,17.3,2.9,6.6,0.44,1.4,4.1,0.336,0.5,0.6,0.791,1.0,3.0,4.0,1.4,0.8,0.4,0.5,0.3,1.9,0.7,7.7,0.9,16.5,0,0,16.3,105,168,91,330,329,277,257,338,172,158,282,416,427,246,182,195,193,317,322,420,140,355,242,392,277,181,293,257,31,279,1,2025-26,0.468,0.5608974358974359,16.023121387283236,2.9132947976878607,8.323699421965317,0.8323699421965317,1.0404624277456647,1.6647398843930634
1641712,Rayan Rupert,Rayan,1610612763,MEM,21.0,61,29,32,0.475,15.6,1.6,4.2,0.39,0.6,1.9,0.342,0.4,0.6,0.735,0.6,1.9,2.5,0.8,0.7,0.8,0.1,0.4,1.9,0.5,4.3,-4.0,10.4,0,0,10.0,181,192,128,333,368,407,383,474,341,348,267,443,450,353,331,338,349,432,364,224,455,240,248,468,416,496,414,257,31,410,2,2025-26,0.325,0.4816308243727598,9.923076923076923,1.8461538461538463,5.76923076923077,1.8461538461538463,0.23076923076923078,1.6153846153846154
1642263,Reed Sheppard,Reed,1610612745,HOU,21.0,77,48,29,0.623,26.5,5.0,11.6,0.43,2.8,7.1,0.396,0.9,1.1,0.807,0.4,2.6,2.9,3.5,1.6,1.5,0.7,0.4,2.1,0.9,13.6,3.5,27.3,2,0,27.2,9,31,167,147,153,125,102,375,26,29,97,312,331,214,450,242,298,105,141,24,101,215,175,363,122,71,124,150,31,115,1,2025-26,0.623,0.5627275736511089,18.475471698113207,4.754716981132075,3.939622641509434,2.0377358490566038,0.950943396226415,2.1735849056603773
1642265,Rob Dillingham,Rob,1610612741,CHI,21.0,60,27,33,0.45,14.0,2.2,5.8,0.38,0.6,1.8,0.308,0.5,0.7,0.756,0.3,1.5,1.8,2.2,1.4,0.7,0.1,0.6,1.7,0.7,5.5,-2.3,11.8,0,0,11.5,192,211,116,353,396,346,295,490,371,364,377,411,417,321,480,400,438,213,181,263,472,142,278,396,364,410,381,257,31,378,2,2025-26,0.377,0.4502292075965947,14.142857142857142,5.657142857142858,4.628571428571429,1.7999999999999998,0.2571428571428572,3.5999999999999996
1641842,Ronald Holland II,Ronald,1610612765,DET,20.0,74,53,21,0.716,19.8,3.0,6.9,0.431,0.6,2.5,0.231,1.6,2.0,0.801,1.1,3.0,4.1,1.2,1.2,1.2,0.3,0.6,2.3,1.9,8.1,1.5,18.1,2,0,17.0,32,7,291,68,283,263,241,374,364,294,458,184,196,224,160,200,189,351,211,70,257,124,128,169,264,145,256,150,31,263,1,2025-26,0.731,0.5205655526992288,14.727272727272727,2.1818181818181817,7.454545454545453,2.1818181818181817,0.5454545454545454,2.1818181818181817
1626220,Royce O'Neale,Royce,1610612756,PHX,32.0,74,41,33,0.554,28.8,3.4,8.1,0.419,2.8,6.8,0.407,0.4,0.5,0.722,0.7,4.1,4.8,2.7,1.4,1.1,0.4,0.1,2.3,0.7,9.9,-1.3,22.9,2,0,23.2,32,74,116,235,110,224,191,411,29,41,79,459,466,374,285,104,147,156,180,94,200,491,121,397,209,347,176,150,31,162,1,2025-26,0.545,0.5949519230769231,12.375,3.375,6.0,1.375,0.5,1.7499999999999998
203497,Rudy Gobert,Rudy,1610612750,MIN,33.0,74,45,29,0.608,31.3,4.4,6.4,0.686,0.0,0.1,0.0,2.1,4.0,0.528,4.0,7.5,11.5,1.7,1.4,0.8,1.6,0.5,2.6,4.1,11.0,3.2,33.1,32,0,28.9,32,42,167,167,61,154,265,12,503,522,503,117,64,511,5,10,5,273,177,221,11,158,57,39,181,79,72,10,31,101,1,2025-26,0.597,0.6740196078431372,12.651757188498403,1.9552715654952075,13.226837060702875,0.9201277955271566,1.8402555910543132,1.610223642172524
1629060,Rui Hachimura,Rui,1610612747,LAL,28.0,63,44,19,0.698,28.1,4.3,8.6,0.506,1.7,3.9,0.43,0.7,1.0,0.733,0.6,2.6,3.2,0.8,0.6,0.5,0.3,0.4,1.6,0.6,11.1,0.5,18.0,0,0,18.4,160,48,317,79,123,159,179,141,126,175,43,361,360,356,341,240,276,438,390,349,264,262,319,422,179,206,259,257,31,243,1,2025-26,0.649,0.6139380530973452,14.220640569395016,1.0249110320284698,4.099644128113879,0.6405693950177935,0.3843416370106761,0.7686832740213522
201566,Russell Westbrook,Russell,1610612758,SAC,37.0,64,16,48,0.25,28.9,5.6,13.1,0.427,2.0,5.9,0.338,2.0,2.9,0.694,1.3,4.2,5.4,6.7,3.3,1.3,0.2,0.7,2.3,2.2,15.2,-7.1,32.9,16,6,32.2,147,340,20,481,107,98,74,379,81,67,278,137,115,413,132,98,105,20,11,52,363,104,123,137,99,553,73,29,5,70,1,2025-26,0.269,0.528658875904285,18.93425605536332,8.346020761245676,6.726643598615918,1.619377162629758,0.24913494809688586,4.110726643598616
1642346,Ryan Dunn,Ryan,1610612756,PHX,23.0,66,38,28,0.576,19.3,2.4,5.2,0.452,0.8,2.4,0.335,0.3,0.6,0.476,1.5,2.7,4.2,1.4,0.8,0.9,0.4,0.3,2.0,0.5,5.8,0.2,16.1,1,0,14.9,123,106,184,203,298,324,325,303,306,297,284,476,428,534,102,225,176,313,338,164,196,284,224,471,344,227,300,187,31,310,1,2025-26,0.545,0.5307467057101024,10.818652849740932,2.61139896373057,7.834196891191709,1.6787564766839378,0.7461139896373057,1.4922279792746114
1641750,Ryan Kalkbrenner,Ryan,1610612766,CHA,24.0,65,37,28,0.569,21.6,3.2,4.4,0.746,0.0,0.1,0.0,1.2,1.7,0.708,2.4,3.1,5.5,0.8,0.9,0.5,1.5,0.4,1.6,1.4,7.7,0.6,20.6,3,0,18.0,136,121,184,213,245,236,369,7,503,520,503,234,221,394,39,187,98,439,294,386,16,228,320,245,275,199,221,122,31,250,1,2025-26,0.538,0.7478632478632478,12.833333333333332,1.3333333333333333,9.166666666666666,0.8333333333333333,2.4999999999999996,1.5
1631157,Ryan Rollins,Ryan,1610612749,MIL,23.0,72,28,44,0.389,32.1,6.5,13.8,0.47,2.5,6.1,0.407,1.7,2.1,0.788,0.7,3.9,4.6,5.6,2.7,1.5,0.4,1.0,2.6,2.1,17.1,-2.3,34.1,6,0,33.7,55,201,38,387,47,63,59,240,47,61,80,173,179,250,295,122,158,35,32,27,186,30,59,149,72,412,61,83,31,56,1,2025-26,0.39,0.5806845965770172,19.177570093457945,6.280373831775701,5.158878504672897,1.6822429906542056,0.4485981308411215,3.02803738317757
1630180,Saddiq Bey,Saddiq,1610612740,NOP,26.0,71,24,47,0.338,31.1,6.0,13.3,0.452,2.1,5.7,0.366,3.4,4.0,0.842,1.7,3.9,5.5,2.5,0.9,0.9,0.1,0.7,1.3,2.4,17.5,-2.7,30.1,7,0,29.7,65,238,27,416,65,78,67,304,68,76,190,57,66,139,83,124,97,177,281,138,453,73,388,122,68,439,98,68,31,95,1,2025-26,0.321,0.5810092961487383,20.2572347266881,2.8938906752411575,6.366559485530546,1.0418006430868167,0.1157556270096463,1.0418006430868167
1630573,Sam Hauser,Sam,1610612738,BOS,28.0,74,51,23,0.689,24.8,3.2,7.7,0.418,2.5,6.4,0.39,0.2,0.3,0.842,0.7,3.1,3.9,1.4,0.5,0.5,0.3,0.1,1.5,0.4,9.1,4.5,17.9,0,0,18.5,32,13,259,84,187,241,211,414,45,50,119,502,511,137,292,184,212,321,454,365,266,483,349,477,234,50,264,257,31,242,1,2025-26,0.675,0.580949948927477,13.209677419354836,2.0322580645161286,5.661290322580645,0.7258064516129032,0.43548387096774194,0.7258064516129032
1630572,Sandro Mamukelashvili,Sandro,1610612761,TOR,26.0,75,41,34,0.547,21.9,4.2,8.0,0.523,1.4,3.7,0.383,1.5,1.9,0.747,1.4,3.5,4.9,1.9,0.8,0.8,0.5,0.5,1.9,1.3,11.2,1.8,23.2,3,0,22.1,26,74,105,244,238,172,200,109,167,182,142,196,197,340,116,143,141,248,325,193,130,209,235,253,176,128,173,122,31,178,1,2025-26,0.558,0.6337709370755997,18.410958904109588,3.1232876712328768,8.054794520547947,1.315068493150685,0.8219178082191781,1.315068493150685
1630567,Scottie Barnes,Scottie,1610612761,TOR,24.0,75,42,33,0.56,33.7,7.1,14.2,0.504,0.9,2.9,0.296,3.1,3.8,0.813,1.9,5.6,7.5,5.9,2.7,1.5,1.5,0.6,2.7,3.4,18.2,3.3,42.3,29,2,38.4,26,65,116,228,25,43,54,144,295,261,407,72,71,209,69,34,40,31,35,30,17,116,48,67,61,77,20,12,14,33,1,2025-26,0.558,0.5733366935483871,19.442136498516316,6.3026706231454,8.01186943620178,1.602373887240356,1.602373887240356,2.884272997032641
1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,27.0,65,53,12,0.815,33.5,10.8,19.7,0.551,1.7,4.4,0.38,8.2,9.3,0.881,0.6,3.8,4.4,6.5,2.2,1.4,0.8,0.8,2.1,6.2,31.6,11.1,51.0,7,0,48.5,136,7,411,23,26,1,7,85,124,140,150,1,3,79,344,127,167,22,66,36,77,44,173,8,2,4,4,68,31,4,1,2025-26,0.792,0.66408876933423,33.95820895522388,6.985074626865671,4.728358208955225,1.5044776119402983,0.8597014925373134,2.3641791044776124
1631321,Sidy Cissoko,Sidy,1610612757,POR,22.0,71,37,34,0.521,19.9,1.9,4.7,0.399,0.8,2.8,0.301,0.8,1.2,0.651,0.9,1.5,2.3,1.5,1.0,0.7,0.4,0.4,2.5,1.8,5.3,-0.7,12.7,0,0,12.2,65,121,105,280,282,382,349,456,300,273,393,335,304,450,237,406,374,291,270,243,235,255,76,188,376,305,367,257,31,365,1,2025-26,0.513,0.5068859984697781,9.587939698492463,2.71356783919598,4.160804020100502,1.2663316582914572,0.7236180904522614,1.8090452261306533
1631323,Simone Fontecchio,Simone,1610612748,MIA,30.0,69,35,34,0.507,16.6,2.7,6.7,0.403,1.7,4.6,0.366,1.2,1.4,0.84,0.8,2.2,3.0,1.4,0.7,0.5,0.1,0.3,1.5,0.8,8.3,1.3,15.3,0,0,15.7,81,139,105,296,345,296,249,449,121,124,193,236,266,143,265,295,288,310,360,361,425,318,345,370,254,166,318,257,31,288,1,2025-26,0.526,0.567249863313286,18.0,3.0361445783132526,6.506024096385541,1.0843373493975903,0.21686746987951805,1.5180722891566263
1642883,Sion James,Sion,1610612766,CHA,23.0,78,42,36,0.538,22.6,1.7,4.4,0.379,1.0,2.8,0.365,1.1,1.2,0.845,0.6,2.8,3.4,2.0,0.8,0.6,0.3,0.3,1.8,1.2,5.4,0.8,14.4,0,0,13.6,1,65,84,257,220,401,362,491,250,267,194,266,297,134,334,217,245,233,346,306,305,284,250,278,373,186,337,257,31,342,1,2025-26,0.538,0.5478896103896104,8.601769911504425,3.185840707964602,5.4159292035398225,0.9557522123893804,0.4778761061946902,1.2743362831858407
1642461,Spencer Jones,Spencer,1610612743,DEN,24.0,64,41,23,0.641,22.1,2.1,4.1,0.504,0.9,2.3,0.396,0.5,0.8,0.608,1.2,2.1,3.3,0.8,0.5,0.8,0.5,0.3,2.7,0.8,5.5,0.0,13.9,1,0,13.0,147,74,259,133,235,360,386,145,285,310,98,424,394,483,145,307,267,437,448,194,172,356,46,388,364,249,343,187,31,356,1,2025-26,0.641,0.6176999101527404,8.959276018099546,1.3031674208144794,5.375565610859727,1.3031674208144794,0.8144796380090498,0.8144796380090498
1642264,Stephon Castle,Stephon,1610612759,SAS,21.0,66,50,16,0.758,30.0,5.7,12.0,0.474,1.2,3.6,0.326,4.2,5.7,0.733,1.4,3.7,5.2,7.3,3.2,1.1,0.3,1.0,3.3,4.5,16.7,6.2,34.9,16,4,33.2,123,17,356,41,87,90,92,223,215,190,333,40,33,359,108,134,123,11,12,81,287,24,18,31,82,24,54,29,6,62,1,2025-26,0.756,0.5755445271574304,20.04,8.76,6.24,1.32,0.36,3.8400000000000003
1629611,Terance Mann,Terance,1610612751,BKN,29.0,63,15,48,0.238,24.3,2.7,5.8,0.457,0.9,2.4,0.364,1.0,1.3,0.788,1.1,2.1,3.2,3.0,1.1,0.7,0.2,0.3,2.5,1.3,7.2,-4.2,17.1,0,0,16.1,160,354,20,493,195,297,294,282,286,296,200,272,290,252,156,310,276,134,227,279,324,276,92,268,294,507,277,257,31,284,1,2025-26,0.234,0.5649717514124294,10.666666666666666,4.444444444444445,4.740740740740741,1.037037037037037,0.29629629629629634,1.6296296296296298
203501,Tim Hardaway Jr.,Tim,1610612743,DEN,34.0,77,49,28,0.636,26.7,4.4,9.7,0.451,2.8,6.9,0.411,2.0,2.5,0.813,0.2,2.4,2.6,1.3,0.5,0.5,0.1,0.2,1.2,1.9,13.6,2.7,20.1,0,0,21.6,9,25,184,136,152,157,143,307,22,37,68,130,135,208,510,269,336,329,415,362,437,383,403,176,122,95,228,257,31,187,1,2025-26,0.641,0.6296296296296297,18.337078651685395,1.752808988764045,3.50561797752809,0.6741573033707865,0.13483146067415733,0.6741573033707865
202699,Tobias Harris,Tobias,1610612765,DET,33.0,60,43,17,0.717,27.9,4.9,10.6,0.464,1.3,3.6,0.349,2.2,2.5,0.873,0.8,4.3,5.1,2.6,1.0,0.9,0.4,0.6,1.7,1.7,13.2,5.5,26.2,3,0,24.8,192,53,346,66,125,130,126,259,194,192,246,115,136,91,249,91,124,176,255,154,186,142,278,197,133,37,139,122,31,139,1,2025-26,0.731,0.5641025641025641,17.032258064516128,3.3548387096774195,6.580645161290323,1.161290322580645,0.5161290322580646,1.2903225806451615
1641739,Toumani Camara,Toumani,1610612757,POR,25.0,78,40,38,0.513,33.2,4.7,10.7,0.439,2.6,7.1,0.366,1.2,1.7,0.704,1.6,3.6,5.2,2.4,1.8,1.1,0.4,0.5,2.9,2.7,13.2,0.3,26.0,3,0,26.6,1,85,71,287,34,137,124,343,40,28,192,235,223,401,93,139,121,186,107,78,183,149,35,91,134,220,140,122,31,119,1,2025-26,0.513,0.5765199161425577,14.313253012048191,2.602409638554217,5.63855421686747,1.1927710843373496,0.4337349397590361,1.9518072289156625
1642848,Tre Johnson,Tre,1610612764,WAS,20.0,60,12,48,0.2,24.0,4.5,10.8,0.419,1.9,5.4,0.358,1.3,1.5,0.874,0.5,2.4,2.8,2.0,1.6,0.6,0.3,0.2,2.0,1.2,12.2,-5.6,19.7,0,0,20.7,192,388,20,519,197,150,121,410,93,88,215,223,265,89,388,273,306,225,143,341,274,434,192,277,150,536,233,257,31,205,1,2025-26,0.221,0.5322862129144851,18.299999999999997,3.0,4.199999999999999,0.8999999999999999,0.44999999999999996,2.4
